image_path,image_file,state_id,county_id,county_name_img,county_name_csv,poverty_rate
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34007_Camden.png,34_34007_Camden.png,34,34007,Camden,Camden County,11.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34009_Cape_May.png,34_34009_Cape_May.png,34,34009,Cape_May,Cape May County,9.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34011_Cumberland.png,34_34011_Cumberland.png,34,34011,Cumberland,Cumberland County,14.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34013_Essex.png,34_34013_Essex.png,34,34013,Essex,Essex County,13.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34015_Gloucester.png,34_34015_Gloucester.png,34,34015,Gloucester,Gloucester County,7.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34017_Hudson.png,34_34017_Hudson.png,34,34017,Hudson,Hudson County,14.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34019_Hunterdon.png,34_34019_Hunterdon.png,34,34019,Hunterdon,Hunterdon County,4.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34021_Mercer.png,34_34021_Mercer.png,34,34021,Mercer,Mercer County,10.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34023_Middlesex.png,34_34023_Middlesex.png,34,34023,Middlesex,Middlesex County,8.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34025_Monmouth.png,34_34025_Monmouth.png,34,34025,Monmouth,Monmouth County,6.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34027_Morris.png,34_34027_Morris.png,34,34027,Morris,Morris County,4.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34029_Ocean.png,34_34029_Ocean.png,34,34029,Ocean,Ocean County,9.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34031_Passaic.png,34_34031_Passaic.png,34,34031,Passaic,Passaic County,12.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34033_Salem.png,34_34033_Salem.png,34,34033,Salem,Salem County,12.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34035_Somerset.png,34_34035_Somerset.png,34,34035,Somerset,Somerset County,5.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34037_Sussex.png,34_34037_Sussex.png,34,34037,Sussex,Sussex County,5.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34039_Union.png,34_34039_Union.png,34,34039,Union,Union County,9.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\34_34041_Warren.png,34_34041_Warren.png,34,34041,Warren,Warren County,8.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35001_Bernalillo.png,35_35001_Bernalillo.png,35,35001,Bernalillo,Bernalillo County,13.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35003_Catron.png,35_35003_Catron.png,35,35003,Catron,Catron County,19.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35005_Chaves.png,35_35005_Chaves.png,35,35005,Chaves,Chaves County,21.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35006_Cibola.png,35_35006_Cibola.png,35,35006,Cibola,Cibola County,25.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35007_Colfax.png,35_35007_Colfax.png,35,35007,Colfax,Colfax County,17.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35009_Curry.png,35_35009_Curry.png,35,35009,Curry,Curry County,16.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35011_De_Baca.png,35_35011_De_Baca.png,35,35011,De_Baca,DeBaca County,16.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35013_Don╠âa_Ana.png,35_35013_Don╠âa_Ana.png,35,35013,Don╠âa_Ana,Dona Ana County,17.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35015_Eddy.png,35_35015_Eddy.png,35,35015,Eddy,Eddy County,15.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35017_Grant.png,35_35017_Grant.png,35,35017,Grant,Grant County,17.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35019_Guadalupe.png,35_35019_Guadalupe.png,35,35019,Guadalupe,Guadalupe County,22.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35021_Harding.png,35_35021_Harding.png,35,35021,Harding,Harding County,14.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35023_Hidalgo.png,35_35023_Hidalgo.png,35,35023,Hidalgo,Hidalgo County,24.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35025_Lea.png,35_35025_Lea.png,35,35025,Lea,Lea County,15.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35027_Lincoln.png,35_35027_Lincoln.png,35,35027,Lincoln,Lincoln County,15.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35028_Los_Alamos.png,35_35028_Los_Alamos.png,35,35028,Los_Alamos,Los Alamos County,3.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35029_Luna.png,35_35029_Luna.png,35,35029,Luna,Luna County,23.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35031_McKinley.png,35_35031_McKinley.png,35,35031,McKinley,McKinley County,26.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35033_Mora.png,35_35033_Mora.png,35,35033,Mora,Mora County,19.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35035_Otero.png,35_35035_Otero.png,35,35035,Otero,Otero County,19.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35037_Quay.png,35_35037_Quay.png,35,35037,Quay,Quay County,20.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35039_Rio_Arriba.png,35_35039_Rio_Arriba.png,35,35039,Rio_Arriba,Rio Arriba County,17.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35041_Roosevelt.png,35_35041_Roosevelt.png,35,35041,Roosevelt,Roosevelt County,20.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35043_Sandoval.png,35_35043_Sandoval.png,35,35043,Sandoval,Sandoval County,9.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35045_San_Juan.png,35_35045_San_Juan.png,35,35045,San_Juan,San Juan County,18.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35047_San_Miguel.png,35_35047_San_Miguel.png,35,35047,San_Miguel,San Miguel County,26.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35049_Santa_Fe.png,35_35049_Santa_Fe.png,35,35049,Santa_Fe,Santa Fe County,10.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35051_Sierra.png,35_35051_Sierra.png,35,35051,Sierra,Sierra County,20.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35053_Socorro.png,35_35053_Socorro.png,35,35053,Socorro,Socorro County,28.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35055_Taos.png,35_35055_Taos.png,35,35055,Taos,Taos County,17.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35057_Torrance.png,35_35057_Torrance.png,35,35057,Torrance,Torrance County,20.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35059_Union.png,35_35059_Union.png,35,35059,Union,Union County,18.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\35_35061_Valencia.png,35_35061_Valencia.png,35,35061,Valencia,Valencia County,15.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36001_Albany.png,36_36001_Albany.png,36,36001,Albany,Albany County,12.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36003_Allegany.png,36_36003_Allegany.png,36,36003,Allegany,Allegany County,16.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36005_Bronx.png,36_36005_Bronx.png,36,36005,Bronx,Bronx County,28.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36007_Broome.png,36_36007_Broome.png,36,36007,Broome,Broome County,15.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36009_Cattaraugus.png,36_36009_Cattaraugus.png,36,36009,Cattaraugus,Cattaraugus County,18.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36011_Cayuga.png,36_36011_Cayuga.png,36,36011,Cayuga,Cayuga County,13.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36013_Chautauqua.png,36_36013_Chautauqua.png,36,36013,Chautauqua,Chautauqua County,18.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36015_Chemung.png,36_36015_Chemung.png,36,36015,Chemung,Chemung County,14.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36017_Chenango.png,36_36017_Chenango.png,36,36017,Chenango,Chenango County,12.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36019_Clinton.png,36_36019_Clinton.png,36,36019,Clinton,Clinton County,13.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36021_Columbia.png,36_36021_Columbia.png,36,36021,Columbia,Columbia County,11.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36023_Cortland.png,36_36023_Cortland.png,36,36023,Cortland,Cortland County,14.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36025_Delaware.png,36_36025_Delaware.png,36,36025,Delaware,Delaware County,12.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36027_Dutchess.png,36_36027_Dutchess.png,36,36027,Dutchess,Dutchess County,8.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36029_Erie.png,36_36029_Erie.png,36,36029,Erie,Erie County,12.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36031_Essex.png,36_36031_Essex.png,36,36031,Essex,Essex County,11.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36033_Franklin.png,36_36033_Franklin.png,36,36033,Franklin,Franklin County,18.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36035_Fulton.png,36_36035_Fulton.png,36,36035,Fulton,Fulton County,12.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36037_Genesee.png,36_36037_Genesee.png,36,36037,Genesee,Genesee County,9.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36039_Greene.png,36_36039_Greene.png,36,36039,Greene,Greene County,11.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36041_Hamilton.png,36_36041_Hamilton.png,36,36041,Hamilton,Hamilton County,10.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36043_Herkimer.png,36_36043_Herkimer.png,36,36043,Herkimer,Herkimer County,14.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36045_Jefferson.png,36_36045_Jefferson.png,36,36045,Jefferson,Jefferson County,13.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36047_Kings.png,36_36047_Kings.png,36,36047,Kings,Kings County,19.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36049_Lewis.png,36_36049_Lewis.png,36,36049,Lewis,Lewis County,12.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36051_Livingston.png,36_36051_Livingston.png,36,36051,Livingston,Livingston County,9.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36053_Madison.png,36_36053_Madison.png,36,36053,Madison,Madison County,10.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36055_Monroe.png,36_36055_Monroe.png,36,36055,Monroe,Monroe County,14.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36057_Montgomery.png,36_36057_Montgomery.png,36,36057,Montgomery,Montgomery County,15.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36059_Nassau.png,36_36059_Nassau.png,36,36059,Nassau,Nassau County,5.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36061_New_York.png,36_36061_New_York.png,36,36061,New_York,New York County,15.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36063_Niagara.png,36_36063_Niagara.png,36,36063,Niagara,Niagara County,13.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36065_Oneida.png,36_36065_Oneida.png,36,36065,Oneida,Oneida County,16.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36067_Onondaga.png,36_36067_Onondaga.png,36,36067,Onondaga,Onondaga County,12.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36069_Ontario.png,36_36069_Ontario.png,36,36069,Ontario,Ontario County,9.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36071_Orange.png,36_36071_Orange.png,36,36071,Orange,Orange County,12.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36073_Orleans.png,36_36073_Orleans.png,36,36073,Orleans,Orleans County,10.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36075_Oswego.png,36_36075_Oswego.png,36,36075,Oswego,Oswego County,15.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36077_Otsego.png,36_36077_Otsego.png,36,36077,Otsego,Otsego County,13.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36079_Putnam.png,36_36079_Putnam.png,36,36079,Putnam,Putnam County,6.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36081_Queens.png,36_36081_Queens.png,36,36081,Queens,Queens County,13.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36083_Rensselaer.png,36_36083_Rensselaer.png,36,36083,Rensselaer,Rensselaer County,11.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36085_Richmond.png,36_36085_Richmond.png,36,36085,Richmond,Richmond County,11.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36087_Rockland.png,36_36087_Rockland.png,36,36087,Rockland,Rockland County,15.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36089_St._Lawrence.png,36_36089_St._Lawrence.png,36,36089,St._Lawrence,St. Lawrence County,16.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36091_Saratoga.png,36_36091_Saratoga.png,36,36091,Saratoga,Saratoga County,7.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36093_Schenectady.png,36_36093_Schenectady.png,36,36093,Schenectady,Schenectady County,12.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36095_Schoharie.png,36_36095_Schoharie.png,36,36095,Schoharie,Schoharie County,13.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36097_Schuyler.png,36_36097_Schuyler.png,36,36097,Schuyler,Schuyler County,15.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36099_Seneca.png,36_36099_Seneca.png,36,36099,Seneca,Seneca County,13.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36101_Steuben.png,36_36101_Steuben.png,36,36101,Steuben,Steuben County,14.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36103_Suffolk.png,36_36103_Suffolk.png,36,36103,Suffolk,Suffolk County,6.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36105_Sullivan.png,36_36105_Sullivan.png,36,36105,Sullivan,Sullivan County,18.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36107_Tioga.png,36_36107_Tioga.png,36,36107,Tioga,Tioga County,10.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36109_Tompkins.png,36_36109_Tompkins.png,36,36109,Tompkins,Tompkins County,17.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36111_Ulster.png,36_36111_Ulster.png,36,36111,Ulster,Ulster County,12.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36113_Warren.png,36_36113_Warren.png,36,36113,Warren,Warren County,12.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36115_Washington.png,36_36115_Washington.png,36,36115,Washington,Washington County,11.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36117_Wayne.png,36_36117_Wayne.png,36,36117,Wayne,Wayne County,11.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36119_Westchester.png,36_36119_Westchester.png,36,36119,Westchester,Westchester County,8.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36121_Wyoming.png,36_36121_Wyoming.png,36,36121,Wyoming,Wyoming County,11.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\36_36123_Yates.png,36_36123_Yates.png,36,36123,Yates,Yates County,12.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\37_37001_Alamance.png,37_37001_Alamance.png,37,37001,Alamance,Alamance County,13.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\37_37003_Alexander.png,37_37003_Alexander.png,37,37003,Alexander,Alexander County,12.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\37_37005_Alleghany.png,37_37005_Alleghany.png,37,37005,Alleghany,Alleghany County,15.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\37_37007_Anson.png,37_37007_Anson.png,37,37007,Anson,Anson County,21.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\37_37009_Ashe.png,37_37009_Ashe.png,37,37009,Ashe,Ashe County,15.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\37_37011_Avery.png,37_37011_Avery.png,37,37011,Avery,Avery County,15.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\37_37013_Beaufort.png,37_37013_Beaufort.png,37,37013,Beaufort,Beaufort County,16.1
